Section No.;Member;Node;Location;;;Forces [kN];;;Moments [kNm];;;
2;31;11;0.0000000000000000;L | M;;-1.96;3.02;60.88;-23.35;-22.62;-0.52;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;0.4444444444444444;E;;-3.97;0.73;43.47;-12.75;6.34;-0.88;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;0.5000000000000000;M;;-4.22;0.44;41.30;-11.43;9.96;-0.92;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;0.5000000000000000;M;;-4.22;0.44;41.30;-11.43;9.96;-0.92;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;0.8888888888888888;E;;-5.53;-0.36;28.05;-5.28;26.01;-0.42;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;1.0000000000000000;M;;-5.90;-0.59;24.26;-3.52;30.60;-0.28;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;1.0000000000000000;M;;-5.90;-0.59;24.26;-3.52;30.60;-0.28;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;1.3333333333333333;E;;-6.41;-0.33;16.54;-1.62;37.73;-0.18;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;1.5000000000000000;M;;-6.66;-0.21;12.68;-0.68;41.30;-0.13;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;1.5000000000000000;M;;-6.66;-0.21;12.68;-0.68;41.30;-0.13;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;1.7777777777777777;E;;-6.80;-0.09;8.09;0.19;44.09;-0.11;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.0000000000000000;E | M;;-6.91;0.01;4.42;0.89;46.32;-0.10;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.0000000000000000;E | M;;-6.91;0.01;4.42;0.89;46.32;-0.10;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.2222222222222223;E;;-6.88;0.10;0.85;1.56;46.56;-0.12;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.5000000000000000;M;;-6.84;0.22;-3.62;2.40;46.86;-0.14;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.5000000000000000;M;;-6.84;0.22;-3.62;2.40;46.86;-0.14;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.6666666666666670;E;;-6.62;0.35;-7.17;3.27;45.30;-0.19;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;3.0000000000000000;M;;-6.20;0.61;-14.28;5.01;42.19;-0.30;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;3.0000000000000000;M;;-6.20;0.61;-14.28;5.01;42.19;-0.30;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;3.1111111111111116;E;;-5.83;0.39;-17.98;6.61;39.26;-0.44;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;3.5000000000000000;M;;-4.53;-0.38;-30.92;12.19;29.00;-0.95;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;3.5000000000000000;M;;-4.53;-0.38;-30.92;12.19;29.00;-0.95;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;3.5555555555555562;E;;-4.27;-0.66;-33.23;13.40;26.23;-0.92;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;29;4.0000000000000000;L | M;;-2.19;-2.88;-51.71;23.01;4.06;-0.61;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;14;0.0000000000000000;L | M;;-0.60;8.39;57.69;-72.85;-21.62;-1.59;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;0.4444444444444444;E;;-1.62;1.98;39.84;-40.20;4.30;-2.52;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;0.5000000000000000;M;;-1.75;1.17;37.61;-36.12;7.54;-2.64;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;0.5000000000000000;M;;-1.75;1.17;37.61;-36.12;7.54;-2.64;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;0.8888888888888888;E;;-2.14;-1.02;24.84;-17.36;21.03;-1.20;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;1.0000000000000000;M;;-2.25;-1.65;21.20;-12.00;24.88;-0.79;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;1.0000000000000000;M;;-2.25;-1.65;21.20;-12.00;24.88;-0.79;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;1.3333333333333333;E;;-2.09;-0.90;14.50;-6.53;30.85;-0.57;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;1.5000000000000000;M;;-2.01;-0.52;11.15;-3.79;33.84;-0.46;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;1.5000000000000000;M;;-2.01;-0.52;11.15;-3.79;33.84;-0.46;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;1.7777777777777777;E;;-1.94;-0.23;7.24;-1.45;36.25;-0.43;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;2.0000000000000000;E | M;;-1.89;0.01;4.11;0.43;38.19;-0.41;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;2.0000000000000000;E | M;;-1.89;0.01;4.11;0.43;38.19;-0.41;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;2.2222222222222223;E;;-2.05;0.24;1.07;2.29;38.53;-0.44;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;2.5000000000000000;M;;-2.24;0.54;-2.73;4.62;38.95;-0.47;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;2.5000000000000000;M;;-2.24;0.54;-2.73;4.62;38.95;-0.47;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;2.6666666666666670;E;;-2.39;0.91;-5.79;7.32;37.82;-0.58;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;3.0000000000000000;M;;-2.70;1.67;-11.91;12.73;35.55;-0.82;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;3.0000000000000000;M;;-2.70;1.67;-11.91;12.73;35.55;-0.82;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;3.1111111111111116;E;;-2.62;1.04;-15.46;18.01;33.23;-1.23;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;3.5000000000000000;M;;-2.35;-1.14;-27.88;36.51;25.09;-2.68;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;3.5000000000000000;M;;-2.35;-1.14;-27.88;36.51;25.09;-2.68;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;;3.5555555555555562;E;;-2.23;-1.94;-30.22;40.54;22.64;-2.57;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;33;32;4.0000000000000000;L | M;;-1.31;-8.33;-48.99;72.73;3.06;-1.68;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;17;0.0000000000000000;L | M;;-10.56;29.22;-20.21;-69.83;-20.56;-3.32;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;0.4444444444444444;E;;-20.73;7.98;-0.98;-42.59;-27.29;-8.50;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;0.5000000000000018;M;;-22.00;5.32;1.42;-39.18;-28.13;-9.14;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;0.5000000000000018;M;;-22.00;5.32;1.42;-39.18;-28.13;-9.14;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;0.8888888888888888;E;;-27.81;-2.98;9.35;-22.17;-25.03;-5.40;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;1.0000000000000000;M;;-29.46;-5.35;11.61;-17.31;-24.14;-4.33;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;1.0000000000000000;M;;-29.46;-5.35;11.61;-17.31;-24.14;-4.33;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;1.3333333333333333;E;;-30.86;-3.51;10.18;-10.58;-20.95;-2.94;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;1.5000000000000004;M;;-31.56;-2.60;9.47;-7.21;-19.36;-2.24;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;1.5000000000000004;M;;-31.56;-2.60;9.47;-7.21;-19.36;-2.24;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;1.7777777777777777;E;;-31.86;-1.12;7.59;-3.62;-17.27;-1.95;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;2.0000000000000000;E | M;;-32.10;0.06;6.09;-0.76;-15.59;-1.71;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;2.0000000000000000;E | M;;-32.10;0.06;6.09;-0.76;-15.59;-1.71;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;2.2222222222222223;E;;-32.16;1.26;4.54;2.15;-14.38;-1.97;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;2.4999999999999996;M;;-32.24;2.75;2.61;5.78;-12.88;-2.30;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;2.4999999999999996;M;;-32.24;2.75;2.61;5.78;-12.88;-2.30;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;2.6666666666666670;E;;-31.74;3.69;1.83;9.21;-12.31;-3.04;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.0000000000000000;M;;-30.72;5.56;0.26;16.07;-11.17;-4.50;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.0000000000000000;M;;-30.72;5.56;0.26;16.07;-11.17;-4.50;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.1111111111111116;E;;-29.12;3.11;2.26;20.85;-10.56;-5.61;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.5000000000000027;M;;-23.52;-5.48;9.26;37.58;-8.43;-9.50;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.5000000000000027;M;;-23.52;-5.48;9.26;37.58;-8.43;-9.50;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.5555555555555562;E;;-22.25;-8.22;11.35;40.88;-6.95;-8.83;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;35;4.0000000000000000;L | M;;-12.12;-30.16;28.05;67.33;4.96;-3.51;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;27;23;4.0000000000000000;L | M;N;6.57;6.66;-24.81;-76.56;-3.48;1.25;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;25;;2.5000000000000000;M;N;-33.69;-2.34;-1.21;-13.62;-11.95;2.99;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;25;20;4.0000000000000000;L | M;V_y;-14.69;29.23;12.69;-62.24;4.25;3.22;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;35;4.0000000000000000;L | M;V_y;-12.12;-30.16;28.05;67.33;4.96;-3.51;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;11;0.0000000000000000;L | M;V_z;-1.96;3.02;60.88;-23.35;-22.62;-0.52;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;29;4.0000000000000000;L | M;V_z;-2.19;-2.88;-51.71;23.01;4.06;-0.61;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;27;5;0.0000000000000000;L | M;M_T;-2.43;-7.34;54.20;76.32;-22.39;1.76;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;27;23;4.0000000000000000;L | M;M_T;6.57;6.66;-24.81;-76.56;-3.48;1.25;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;31;;2.5000000000000000;M;M_y;-6.84;0.22;-3.62;2.40;46.86;-0.14;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;25;;0.5000000000000000;M;M_y;-13.39;-4.85;0.21;31.68;-30.80;9.47;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;25;;0.5000000000000000;M;M_z;-13.39;-4.85;0.21;31.68;-30.80;9.47;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
2;35;;3.5000000000000027;M;M_z;-23.52;-5.48;9.26;37.58;-8.43;-9.50;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;;6.57;29.23;60.88;76.32;46.86;9.47;
2;;;;;;-33.69;-30.16;-51.71;-76.56;-30.80;-9.50;
;;;;;;;;;;;;
3;SQ_M1 500 | 2 - C20/25;;;;;;;;;;;
3;1;1;0.0000000000000000;L | M;;-220.24;4.92;54.22;0.82;-58.99;18.93;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;0.3600000000000000;E;;-216.46;4.93;54.25;0.83;-39.46;17.16;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;0.7200000000000001;E;;-212.31;4.94;54.26;0.83;-19.93;15.38;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;1.0800000000000001;E;;-207.81;4.95;54.27;0.83;-0.40;13.60;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;1.4400000000000002;E;;-202.95;4.95;54.26;0.84;19.14;11.82;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;1.8000000000000000;R | E;;-197.73;4.96;54.25;0.84;38.67;10.03;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;2.1600000000000001;E;;-192.16;4.96;54.22;0.84;58.19;8.25;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;2.5200000000000000;E;;-186.23;4.96;54.20;0.84;77.70;6.46;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;2.8799999999999999;E;;-179.94;4.96;54.16;0.85;97.21;4.67;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;;3.2399999999999998;E;;-173.29;4.96;54.12;0.85;116.70;2.89;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;1;2;3.6000000000000001;L | M;;-166.29;4.96;54.08;0.85;136.17;1.10;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;4;0.0000000000000000;L | M;;-217.14;-3.94;44.04;0.16;-47.67;8.85;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;0.3600000000000000;E;;-213.36;-3.94;44.06;0.16;-31.82;10.27;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;0.7200000000000001;E;;-209.22;-3.93;44.07;0.16;-15.95;11.69;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;1.0800000000000001;E;;-204.72;-3.93;44.07;0.17;-0.09;13.11;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;1.4400000000000002;E;;-199.86;-3.92;44.07;0.17;15.78;14.52;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;1.8000000000000000;R | E;;-194.64;-3.92;44.06;0.17;31.64;15.93;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;2.1600000000000001;E;;-189.06;-3.91;44.04;0.17;47.50;17.34;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;2.5200000000000000;E;;-183.13;-3.90;44.02;0.18;63.35;18.74;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;2.8799999999999999;E;;-176.84;-3.90;43.99;0.18;79.19;20.14;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;;3.2399999999999998;E;;-170.19;-3.89;43.96;0.18;95.02;21.54;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;3;5;3.6000000000000001;L | M;;-163.18;-3.88;43.92;0.18;110.84;22.94;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;7;0.0000000000000000;L | M;;-215.18;-4.31;17.95;0.04;-17.56;8.61;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;0.3600000000000000;E;;-211.40;-4.30;17.95;0.04;-11.10;10.16;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;0.7200000000000001;E;;-207.26;-4.30;17.96;0.04;-4.64;11.71;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;1.0800000000000001;E;;-202.76;-4.29;17.96;0.04;1.82;13.25;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;1.4400000000000002;E;;-197.90;-4.29;17.95;0.04;8.29;14.80;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;1.8000000000000000;R | E;;-192.68;-4.28;17.95;0.04;14.75;16.34;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;2.1600000000000001;E;;-187.11;-4.27;17.94;0.04;21.21;17.88;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;2.5200000000000000;E;;-181.17;-4.27;17.93;0.04;27.67;19.41;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;2.8799999999999999;E;;-174.87;-4.26;17.92;0.04;34.12;20.95;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;;3.2399999999999998;E;;-168.21;-4.25;17.91;0.04;40.57;22.48;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;5;8;3.6000000000000001;L | M;;-161.19;-4.25;17.89;0.04;47.01;24.00;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;10;0.0000000000000000;L | M;;-214.87;-3.56;-15.02;-0.12;20.51;9.61;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;0.3600000000000000;E;;-211.09;-3.55;-15.02;-0.12;15.10;10.89;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;0.7200000000000001;E;;-206.95;-3.55;-15.03;-0.12;9.69;12.16;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;1.0800000000000001;E;;-202.45;-3.54;-15.03;-0.12;4.28;13.44;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;1.4400000000000002;E;;-197.59;-3.54;-15.03;-0.12;-1.13;14.71;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;1.8000000000000000;R | E;;-192.37;-3.53;-15.03;-0.13;-6.54;15.99;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;2.1600000000000001;E;;-186.79;-3.52;-15.03;-0.13;-11.95;17.25;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;2.5200000000000000;E;;-180.85;-3.52;-15.02;-0.13;-17.36;18.52;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;2.8799999999999999;E;;-174.55;-3.51;-15.01;-0.13;-22.76;19.78;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;;3.2399999999999998;E;;-167.89;-3.50;-15.00;-0.13;-28.17;21.04;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;7;11;3.6000000000000001;L | M;;-160.88;-3.50;-14.99;-0.13;-33.57;22.30;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;13;0.0000000000000000;L | M;;-216.29;-2.51;-44.16;-0.26;54.17;10.91;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;0.3600000000000000;E;;-212.51;-2.50;-44.18;-0.26;38.27;11.81;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;0.7200000000000001;E;;-208.36;-2.49;-44.19;-0.26;22.36;12.71;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;1.0800000000000001;E;;-203.86;-2.49;-44.20;-0.27;6.45;13.61;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;1.4400000000000002;E;;-199.00;-2.48;-44.20;-0.27;-9.46;14.50;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;1.8000000000000000;R | E;;-193.78;-2.48;-44.19;-0.27;-25.37;15.39;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;2.1600000000000001;E;;-188.21;-2.47;-44.17;-0.27;-41.28;16.28;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;2.5200000000000000;E;;-182.27;-2.46;-44.15;-0.28;-57.18;17.17;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;2.8799999999999999;E;;-175.98;-2.46;-44.13;-0.28;-73.07;18.05;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;;3.2399999999999998;E;;-169.33;-2.45;-44.10;-0.28;-88.95;18.93;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;9;14;3.6000000000000001;L | M;;-162.32;-2.45;-44.06;-0.29;-104.82;19.82;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;16;0.0000000000000000;L | M;;-218.89;2.32;-53.65;-0.88;64.74;16.68;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;;0.3600000000000000;E;;-215.11;2.33;-53.68;-0.89;45.42;15.85;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;;0.7200000000000001;E;;-210.96;2.33;-53.69;-0.89;26.09;15.01;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;;1.0800000000000001;E;;-206.46;2.34;-53.70;-0.89;6.76;14.17;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;;1.4400000000000002;E;;-201.60;2.35;-53.70;-0.89;-12.57;13.32;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
3;11;;1.8000000000000000;R | E;;-196.38;2.35;-53.68;-0.90;-31.89;12.48;Beam | 3 - SQ_M1 500 | L : 3.600 m | concrete column
